t,input,output
4.41,-0.95462775,-0.95462775
4.42,-0.95755804,-0.95755804
4.43,-0.9603924,-0.9603924
4.44,-0.96313095,-0.96313095
4.45,-0.965773,-0.965773
4.46,-0.96831864,-0.96831864
4.47,-0.97076726,-0.97076726
4.48,-0.97311896,-0.97311896
4.49,-0.97537327,-0.97537327
4.5,-0.9775301,-0.9775301
4.51,-0.9795892,-0.9795892
4.52,-0.9815503,-0.9815503
4.5299997,-0.98341316,-0.98341316
4.54,-0.98517776,-0.98517776
4.55,-0.9868439,-0.9868439
4.56,-0.98841125,-0.98841125
4.57,-0.98987985,-0.98987985
4.58,-0.9912494,-0.9912494
4.59,-0.99251986,-0.99251986
4.6,-0.99369097,-0.99369097
4.61,-0.99476284,-0.99476284
4.62,-0.99573517,-0.99573517
4.63,-0.99660796,-0.99660796
4.64,-0.99738103,-0.99738103
4.65,-0.99805444,-0.99805444
4.66,-0.998628,-0.998628
4.67,-0.9991017,-0.9991017
4.68,-0.99947554,-0.99947554
4.69,-0.99974936,-0.99974936
4.7,-0.9999232,-0.9999232
4.71,-0.99999714,-0.99999714
4.7200003,-0.99997103,-0.99997103
4.73,-0.9998449,-0.9998449
4.74,-0.9996188,-0.9996188
4.75,-0.9992928,-0.9992928
4.76,-0.9988668,-0.9988668
4.77,-0.99834096,-0.99834096
4.7799997,-0.99771523,-0.99771523
4.79,-0.9969898,-0.9969898
4.8,-0.9961646,-0.9961646
4.81,-0.99523985,-0.99523985
4.82,-0.9942155,-0.9942155
4.83,-0.9930918,-0.9930918
4.84,-0.99186873,-0.99186873
4.85,-0.9905465,-0.9905465
4.86,-0.98912525,-0.98912525
4.87,-0.9876051,-0.9876051
4.88,-0.9859861,-0.9859861
4.89,-0.9842686,-0.9842686
4.9,-0.9824526,-0.9824526
4.91,-0.9805384,-0.9805384
4.92,-0.9785261,-0.9785261
4.93,-0.97641605,-0.97641605
4.94,-0.97420824,-0.97420824
4.95,-0.9719031,-0.9719031
4.96,-0.96950066,-0.96950066
4.9700003,-0.9670013,-0.9670013
4.98,-0.96440536,-0.96440536
4.99,-0.96171296,-0.96171296
5,-0.9589243,-0.9589243
5.01,-0.95603967,-0.95603967
5.02,-0.9530596,-0.9530596
5.03,-0.94998413,-0.94998413
5.04,-0.94681376,-0.94681376
5.05,-0.9435486,-0.9435486
5.06,-0.94018924,-0.94018924
5.07,-0.9367357,-0.9367357
5.08,-0.9331886,-0.9331886
5.09,-0.929548,-0.929548
5.1,-0.92581475,-0.92581475
5.11,-0.9219886,-0.9219886
5.12,-0.9180705,-0.9180705
5.13,-0.9140604,-0.9140604
5.14,-0.9099589,-0.9099589
5.15,-0.9057666,-0.9057666
5.16,-0.90148354,-0.90148354
5.17,-0.89711046,-0.89711046
5.18,-0.892648,-0.892648
5.19,-0.88809556,-0.88809556
5.2,-0.883455,-0.883455
5.21,-0.87872535,-0.87872535
5.22,-0.87390834,-0.87390834
5.23,-0.8690037,-0.8690037
5.24,-0.8640124,-0.8640124
5.25,-0.8589345,-0.8589345
5.26,-0.8537707,-0.8537707
5.27,-0.8485217,-0.8485217
5.28,-0.84318763,-0.84318763
5.29,-0.8377695,-0.8377695
5.3,-0.83226734,-0.83226734
5.31,-0.826682,-0.826682
5.32,-0.82101417,-0.82101417
5.33,-0.815264,-0.815264
5.34,-0.80943257,-0.80943257
5.35,-0.8035205,-0.8035205
5.36,-0.7975272,-0.7975272
5.37,-0.7914551,-0.7914551
5.38,-0.7853029,-0.7853029
5.39,-0.77907306,-0.77907306
5.4,-0.77276444,-0.77276444
5.41,-0.7663791,-0.7663791
5.42,-0.7599169,-0.7599169
5.43,-0.7533789,-0.7533789
5.44,-0.7467654,-0.7467654
5.45,-0.74007744,-0.74007744
5.46,-0.73331517,-0.73331517
5.47,-0.7264799,-0.7264799
5.48,-0.71957135,-0.71957135
5.49,-0.71259177,-0.71259177
5.5,-0.70554,-0.70554
5.51,-0.6984183,-0.6984183
5.52,-0.6912264,-0.6912264
5.5299997,-0.68396616,-0.68396616
5.54,-0.6766371,-0.6766371
5.55,-0.6692397,-0.6692397
5.56,-0.6617765,-0.6617765
5.57,-0.654246,-0.654246
5.58,-0.64665073,-0.64665073
5.59,-0.63899046,-0.63899046
5.6,-0.6312667,-0.6312667
5.61,-0.6234794,-0.6234794
5.62,-0.6156302,-0.6156302
5.63,-0.607719,-0.607719
5.64,-0.5997474,-0.5997474
5.65,-0.5917155,-0.5917155
5.66,-0.5836248,-0.5836248
5.67,-0.5754749,-0.5754749
5.68,-0.56726867,-0.56726867
5.69,-0.55900455,-0.55900455
5.7,-0.5506857,-0.5506857
5.71,-0.5423114,-0.5423114
5.7200003,-0.533882,-0.533882
5.73,-0.5254005,-0.5254005
5.74,-0.5168656,-0.5168656
5.75,-0.5082795,-0.5082795
5.76,-0.4996417,-0.4996417
5.77,-0.49095473,-0.49095473
5.7799997,-0.4822187,-0.4822187
5.79,-0.47343403,-0.47343403
5.8,-0.46460202,-0.46460202
5.81,-0.45572394,-0.45572394
5.82,-0.4467999,-0.4467999
5.83,-0.43783158,-0.43783158
5.84,-0.42881864,-0.42881864
5.85,-0.4197641,-0.4197641
5.86,-0.4106663,-0.4106663
5.87,-0.40152872,-0.40152872
5.88,-0.3923497,-0.3923497
5.89,-0.38313273,-0.38313273
5.9,-0.37387702,-0.37387702
5.91,-0.3645835,-0.3645835
5.92,-0.35525393,-0.35525393
5.93,-0.3458884,-0.3458884
5.94,-0.3364883,-0.3364883
5.95,-0.327055,-0.327055
5.96,-0.31758854,-0.31758854
5.9700003,-0.3080903,-0.3080903
5.98,-0.29856172,-0.29856172
5.99,-0.28900328,-0.28900328
6,-0.2794155,-0.2794155
6.01,-0.26979977,-0.26979977
6.02,-0.26015753,-0.26015753
6.03,-0.2504883,-0.2504883
6.04,-0.24079546,-0.24079546
6.05,-0.23107713,-0.23107713
6.06,-0.2213371,-0.22133711
6.07,-0.21157447,-0.21157447
6.08,-0.2017902,-0.20179021
6.09,-0.19198623,-0.19198623
6.1,-0.1821626,-0.1821626
6.11,-0.17232122,-0.17232123
6.12,-0.16246213,-0.16246213
6.13,-0.1525868,-0.1525868
6.14,-0.14269668,-0.14269668
6.15,-0.13279182,-0.13279182
6.16,-0.12287415,-0.122874156
6.17,-0.11294372,-0.112943724
6.18,-0.103002466,-0.10300247
6.19,-0.09305045,-0.09305046
6.2,-0.08308959,-0.0830896
6.21,-0.07311995,-0.07311996
6.22,-0.063143484,-0.06314349
6.23,-0.053160217,-0.053160224
6.24,-0.043172114,-0.04317212
6.25,-0.033179216,-0.033179224
6.26,-0.023183478,-0.023183484
6.27,-0.013184944,-0.013184951
6.28,-0.0031855688,-0.0031855758
6.29,0.006814602,0.0068145953
6.3,0.01681409,0.016814083
6.31,0.026811423,0.026811417
6.32,0.03680655,0.036806546
6.33,0.046797518,0.046797514
6.34,0.056784283,0.05678428
6.35,0.0667649,0.06676489
6.36,0.076739304,0.0767393
6.37,0.08670557,0.086705565
6.38,0.09666364,0.09666363
6.39,0.106611565,0.10661156
6.4,0.1165493,0.11654929
6.41,0.12647492,0.12647492
6.42,0.13638835,0.13638835
6.43,0.14628766,0.14628766
6.44,0.15617284,0.15617284
6.45,0.16604193,0.16604193
6.46,0.17589487,0.17589487
6.47,0.18572976,0.18572976
6.48,0.19554654,0.19554654
6.49,0.20534377,0.20534377
6.5,0.21511999,0.21511999
6.51,0.22487517,0.22487517
6.52,0.2346074,0.2346074
6.5299997,0.2443157,0.2443157
6.54,0.25400096,0.25400096
6.55,0.26366037,0.26366037
6.56,0.27329293,0.27329293
6.57,0.28289863,0.28289863
6.58,0.2924756,0.2924756
6.59,0.30202377,0.30202377
6.6,0.31154126,0.31154126
6.61,0.32102808,0.32102808
6.62,0.33048233,0.33048233
6.63,0.33990398,0.33990398
6.64,0.3492912,0.3492912
6.65,0.35864395,0.35864395
6.66,0.3679608,0.3679608
6.67,0.37724045,0.37724045
6.68,0.3864828,0.3864828
6.69,0.39568606,0.39568606
6.7,0.40484932,0.40484932
6.71,0.4139734,0.4139734
6.7200003,0.42305565,0.42305565
6.73,0.43209514,0.43209514
6.74,0.44109103,0.44109103
6.75,0.45004407,0.45004407
6.76,0.45895168,0.45895168
6.77,0.467813,0.467813
6.7799997,0.4766275,0.4766275
6.79,0.48539478,0.48539478
6.8,0.4941135,0.4941135
6.81,0.5027824,0.5027824
6.82,0.5114015,0.5114015
6.83,0.51996934,0.51996934
6.84,0.5284849,0.5284849
6.85,0.5369479,0.5369479
6.86,0.54535687,0.54535687
6.87,0.5537117,0.5537117
6.88,0.56201077,0.56201077
6.89,0.57025325,0.57025325
6.9,0.57843983,0.57843983
6.91,0.58656746,0.58656746
6.92,0.5946376,0.5946376
6.93,0.6026474,0.6026474
6.94,0.61059743,0.61059743
6.95,0.618486,0.618486
6.96,0.6263131,0.6263131
6.9700003,0.6340775,0.6340775
6.98,0.6417782,0.6417782
6.99,0.64941466,0.64941466
7,0.6569866,0.6569866
7.01,0.66449285,0.66449285
7.02,0.6719326,0.6719326
7.03,0.6793048,0.6793048
7.04,0.68660945,0.68660945
7.05,0.6938451,0.6938451
7.06,0.701011,0.701011
7.07,0.7081078,0.7081078
7.08,0.71513283,0.71513283
7.09,0.7220873,0.7220873
7.1,0.7289686,0.7289686
7.11,0.73577803,0.73577803
7.12,0.7425132,0.7425132
7.13,0.7491744,0.7491744
7.14,0.75576043,0.75576043
7.15,0.76227117,0.76227117
7.16,0.76870537,0.76870537
7.17,0.775063,0.775063
7.18,0.7813428,0.7813428
7.19,0.7875451,0.7875451
7.2,0.79366773,0.79366773
7.21,0.7997119,0.7997119
7.22,0.8056752,0.8056752
7.23,0.81155884,0.81155884
7.24,0.81736046,0.81736046
7.25,0.8230806,0.8230806
7.26,0.828719,0.828719
7.27,0.8342737,0.8342737
7.28,0.8397458,0.8397458
7.29,0.84513336,0.84513336
7.3,0.85043675,0.85043675
7.31,0.8556548,0.8556548
7.32,0.86078745,0.86078745
7.33,0.8658339,0.8658339
7.34,0.87079394,0.87079394
7.35,0.8756667,0.8756667
7.36,0.8804521,0.8804521
7.37,0.8851492,0.8851492
7.38,0.8897583,0.8897583
7.39,0.8942777,0.8942777
7.4,0.89870834,0.89870834
7.41,0.9030485,0.9030485
7.42,0.90729856,0.90729856
7.43,0.9114581,0.9114581
7.44,0.9155263,0.9155263
7.45,0.9195031,0.9195031
7.46,0.92338777,0.92338777
7.47,0.92718035,0.92718035
7.48,0.9308801,0.9308801
7.49,0.9344867,0.9344867
7.5,0.93799996,0.93799996
7.51,0.9414194,0.9414194
7.52,0.94474465,0.94474465
7.5299997,0.94797534,0.94797534
7.54,0.9511114,0.9511114
7.55,0.95415246,0.95415246
7.56,0.9570977,0.9570977
7.57,0.95994765,0.95994765
7.58,0.9627012,0.9627012
7.59,0.9653589,0.9653589
7.6,0.96791965,0.96791965
7.61,0.97038376,0.97038376
7.62,0.9727509,0.9727509
7.63,0.9750207,0.9750207
7.64,0.9771931,0.9771931
7.65,0.9792678,0.9792678
7.66,0.98124444,0.98124444
7.67,0.98312306,0.98312306
7.68,0.9849033,0.9849033
7.69,0.98658514,0.98658514
7.7,0.9881682,0.9881682
7.71,0.9896526,0.9896526
7.7200003,0.9910379,0.9910379
7.73,0.9923241,0.9923241
7.74,0.9935111,0.9935111
7.75,0.9945988,0.9945988
7.76,0.99558705,0.99558705
7.77,0.99647564,0.99647564
7.7799997,0.99726456,0.99726456
7.79,0.9979539,0.9979539
7.8,0.9985433,0.9985433
7.81,0.999033,0.999033
7.82,0.99942267,0.99942267
7.83,0.99971247,0.99971247
7.84,0.99990225,0.99990225
7.85,0.9999921,0.9999921
7.86,0.9999819,0.9999819
7.87,0.99987173,0.99987173
7.88,0.99966156,0.99966156
7.89,0.99935144,0.99935144
7.9,0.99894136,0.99894136
7.91,0.9984314,0.9984314
7.92,0.99782157,0.99782157
7.93,0.99711204,0.99711204
7.94,0.9963027,0.9963027
7.95,0.9953938,0.9953938
7.96,0.9943853,0.9943853
7.9700003,0.99327743,0.99327743
7.98,0.9920702,0.9920702
7.99,0.9907638,0.9907638
8,0.98935825,0.98935825
8.01,0.98785377,0.98785377
8.02,0.9862505,0.9862505
8.03,0.98454875,0.98454875
8.04,0.98274845,0.98274845
8.05,0.9808498,0.9808498
8.06,0.9788531,0.9788531
8.07,0.97675866,0.97675866
8.08,0.9745664,0.9745664
8.09,0.9722767,0.9722767
8.1,0.9698897,0.9698897
8.11,0.967406,0.967406
8.12,0.96482533,0.96482533
8.13,0.96214813,0.96214813
8.14,0.9593747,0.9593747
8.15,0.95650566,0.95650566
8.16,0.9535407,0.9535407
8.17,0.95048034,0.95048034
8.18,0.947325,0.947325
8.19,0.94407517,0.94407517
8.2,0.94073063,0.94073063
8.21,0.93729204,0.93729204
8.22,0.9337597,0.9337597
8.23,0.9301343,0.9301343
8.24,0.92641556,0.92641556
8.25,0.9226042,0.9226042
8.26,0.9187006,0.9187006
8.27,0.91470504,0.91470504
8.28,0.9106185,0.9106185
8.29,0.90644044,0.90644044
8.3,0.90217173,0.90217173
8.31,0.89781284,0.89781284
8.32,0.8933646,0.8933646
8.33,0.88882655,0.88882655
8.34,0.8841996,0.8841996
8.35,0.8794843,0.8794843
