t,input,output
4.19,-0.8666297,-0.19606614
4.2,-0.87157565,-0.20482472
4.21,-0.87643474,-0.2135519
4.22,-0.8812059,-0.22224694
4.23,-0.88588923,-0.23090902
4.24,-0.8904837,-0.23953745
4.25,-0.8949894,-0.2481313
4.26,-0.89940554,-0.25668985
4.27,-0.9037315,-0.26521245
4.28,-0.9079673,-0.2736983
4.29,-0.9121122,-0.28214678
4.3,-0.916166,-0.2905571
4.31,-0.92012805,-0.2989286
4.32,-0.92399824,-0.30726054
4.33,-0.92777586,-0.31555232
4.34,-0.93146086,-0.32380334
4.35,-0.9350525,-0.33201286
4.36,-0.9385509,-0.3401803
4.37,-0.94195527,-0.3483051
4.38,-0.94526553,-0.3563866
4.39,-0.9484812,-0.36442423
4.4,-0.9516021,-0.37241742
4.41,-0.95462775,-0.38036558
4.42,-0.95755804,-0.38826817
4.43,-0.9603924,-0.39612472
4.44,-0.96313095,-0.40393466
4.45,-0.965773,-0.41169745
4.46,-0.96831864,-0.41941255
4.47,-0.97076726,-0.42707962
4.48,-0.97311896,-0.43469796
4.49,-0.97537327,-0.4422673
4.5,-0.9775301,-0.44978708
4.51,-0.9795892,-0.45725673
4.52,-0.9815503,-0.46467605
4.5299997,-0.98341316,-0.47204444
4.54,-0.98517776,-0.47936144
4.55,-0.9868439,-0.48662677
4.56,-0.98841125,-0.4938399
4.57,-0.98987985,-0.5010004
4.58,-0.9912494,-0.508108
4.59,-0.99251986,-0.51516235
4.6,-0.99369097,-0.522163
4.61,-0.99476284,-0.52910936
4.62,-0.99573517,-0.5360013
4.63,-0.99660796,-0.54283845
4.64,-0.99738103,-0.54962045
4.65,-0.99805444,-0.55634683
4.66,-0.998628,-0.56301737
4.67,-0.9991017,-0.56963164
4.68,-0.99947554,-0.57618934
4.69,-0.99974936,-0.5826901
4.7,-0.9999232,-0.5891337
4.71,-0.99999714,-0.5955197
4.7200003,-0.99997103,-0.6018478
4.73,-0.9998449,-0.60811776
4.74,-0.9996188,-0.6143292
4.75,-0.9992928,-0.62048185
4.76,-0.9988668,-0.62657535
4.77,-0.99834096,-0.6326093
4.7799997,-0.99771523,-0.6385836
4.79,-0.9969898,-0.6444978
4.8,-0.9961646,-0.6503517
4.81,-0.99523985,-0.65614486
4.82,-0.9942155,-0.6618771
4.83,-0.9930918,-0.66754806
4.84,-0.99186873,-0.6731575
4.85,-0.9905465,-0.6787051
4.86,-0.98912525,-0.68419045
4.87,-0.9876051,-0.68961334
4.88,-0.9859861,-0.69497347
4.89,-0.9842686,-0.7002705
4.9,-0.9824526,-0.7055042
4.91,-0.9805384,-0.71067405
4.92,-0.9785261,-0.71578
4.93,-0.97641605,-0.7208216
4.94,-0.97420824,-0.72579867
4.95,-0.9719031,-0.73071074
4.96,-0.96950066,-0.73555756
4.9700003,-0.9670013,-0.74033886
4.98,-0.96440536,-0.74505436
4.99,-0.96171296,-0.7497035
5,-0.9589243,-0.7542862
5.01,-0.95603967,-0.7588022
5.02,-0.9530596,-0.7632508
5.03,-0.94998413,-0.76763207
5.04,-0.94681376,-0.7719455
5.05,-0.9435486,-0.77619076
5.06,-0.94018924,-0.7803675
5.07,-0.9367357,-0.7844754
5.08,-0.9331886,-0.788514
5.09,-0.929548,-0.79248327
5.1,-0.92581475,-0.79638255
5.11,-0.9219886,-0.8002117
5.12,-0.9180705,-0.8039702
5.13,-0.9140604,-0.8076578
5.14,-0.9099589,-0.81127405
5.15,-0.9057666,-0.81481856
5.16,-0.90148354,-0.8182911
5.17,-0.89711046,-0.8216913
5.18,-0.892648,-0.82501847
5.19,-0.88809556,-0.82827276
5.2,-0.883455,-0.8314534
5.21,-0.87872535,-0.8345604
5.22,-0.87390834,-0.837593
5.23,-0.8690037,-0.84055096
5.24,-0.8640124,-0.8434338
5.25,-0.8589345,-0.8462413
5.26,-0.8537707,-0.848973
5.27,-0.8485217,-0.85162836
5.28,-0.84318763,-0.8542073
5.29,-0.8377695,-0.8567091
5.3,-0.83226734,-0.8591337
5.31,-0.826682,-0.8614805
5.32,-0.82101417,-0.8637491
5.33,-0.815264,-0.86593926
5.34,-0.80943257,-0.8680504
5.35,-0.8035205,-0.8700821
5.36,-0.7975272,-0.8720344
5.37,-0.7914551,-0.8739063
5.38,-0.7853029,-0.8756981
5.39,-0.77907306,-0.87740874
5.4,-0.77276444,-0.8790384
5.41,-0.7663791,-0.8805863
5.42,-0.7599169,-0.88205224
5.43,-0.7533789,-0.88343567
5.44,-0.7467654,-0.8847364
5.45,-0.74007744,-0.88595396
5.46,-0.73331517,-0.8870881
5.47,-0.7264799,-0.88813835
5.48,-0.71957135,-0.8891045
5.49,-0.71259177,-0.88998586
5.5,-0.70554,-0.89078254
5.51,-0.6984183,-0.89149374
5.52,-0.6912264,-0.89211935
5.5299997,-0.68396616,-0.8926588
5.54,-0.6766371,-0.8931121
5.55,-0.6692397,-0.8934791
5.56,-0.6617765,-0.8937588
5.57,-0.654246,-0.89395154
