t,input,output
3.79,0.8713928,0.83994174
3.8,0.8713928,0.8403375
3.81,0.8713928,0.8407612
3.82,0.8713928,0.8412124
3.83,0.8713928,0.8416907
3.84,0.8713928,0.8421955
3.85,0.8713928,0.8427263
3.8600001,0.8713928,0.8432826
3.87,0.8713928,0.8438636
3.88,0.8713928,0.8444688
3.8899999,0.8713928,0.8450976
3.9,0.8713928,0.8457494
3.91,0.8713928,0.8464233
3.92,0.8713928,0.84711885
3.93,0.8713928,0.8478352
3.94,0.8713928,0.84857154
3.95,0.8713928,0.84932715
3.96,0.8713928,0.85010135
3.97,0.8713928,0.85089326
3.98,0.8713928,0.851702
3.99,0.8713928,0.8525267
4,0.8713928,0.8533666
4.01,0.8713928,0.85422087
4.02,0.8713928,0.8550886
4.03,0.8713928,0.85596883
4.04,0.8713928,0.8568607
4.05,0.8713928,0.85776335
4.06,0.8713928,0.8586757
4.07,0.8713928,0.859597
4.08,0.8713928,0.8605263
4.09,0.8713928,0.8614626
4.1,0.8713928,0.86240494
4.11,0.8713928,0.8633525
4.12,0.8713928,0.8643041
4.13,0.8713928,0.865259
4.14,0.8713928,0.866216
4.15,0.8713928,0.8671744
4.16,0.8713928,0.86813307
4.17,0.8713928,0.8690911
4.18,0.8713928,0.8700475
4.19,0.8713928,0.87100136
4.2,0.8713928,0.87195176
4.21,0.8713928,0.8728977
4.22,0.8713928,0.8738383
4.23,0.8713928,0.8747726
4.24,0.8713928,0.8756997
4.25,0.8713928,0.8766186
4.26,0.8713928,0.8775285
4.27,0.8713928,0.87842846
4.28,0.8713928,0.87931764
4.29,0.8713928,0.8801952
4.3,0.8713928,0.8810603
4.31,0.8713928,0.8819121
4.32,0.8713928,0.8827497
4.33,0.8713928,0.88357234
4.34,0.8713928,0.8843792
4.35,0.8713928,0.8851696
4.36,0.8713928,0.8859427
4.37,0.8713928,0.88669777
4.38,0.8713928,0.8874342
4.39,0.8713928,0.8881512
4.4,0.8713928,0.8888482
4.41,0.8713928,0.8895244
4.42,0.8713928,0.8901793
4.43,0.8713928,0.8908123
4.44,0.8713928,0.8914227
4.45,0.8713928,0.8920101
4.46,0.8713928,0.892574
4.47,0.8713928,0.89311373
4.48,0.8713928,0.8936289
4.49,0.8713928,0.894119
4.5,0.8713928,0.89458364
4.51,0.8713928,0.89502245
4.52,0.8713928,0.8954351
4.5299997,0.8713928,0.89582115
4.54,0.8713928,0.89618033
4.55,0.8713928,0.8965123
4.56,0.8713928,0.896817
4.57,0.8713928,0.897094
4.58,0.8713928,0.8973431
4.59,0.8713928,0.8975642
4.6,0.8713928,0.8977571
4.61,0.8713928,0.89792174
4.62,0.8713928,0.89805806
4.63,0.8713928,0.89816594
4.64,0.8713928,0.8982454
4.65,0.8713928,0.8982963
4.66,0.8713928,0.8983188
4.67,0.8713928,0.89831305
4.68,0.8713928,0.898279
4.69,0.8713928,0.89821684
4.7,0.8713928,0.8981266
4.71,0.8713928,0.89800864
4.7200003,0.8713928,0.897863
4.73,0.8713928,0.8976899
4.74,0.8713928,0.89748967
4.75,0.8713928,0.89726263
4.76,0.8713928,0.897009
4.77,0.8713928,0.8967292
4.7799997,0.8713928,0.8964235
4.79,0.8713928,0.89609236
4.8,0.8713928,0.89573616
4.81,0.8713928,0.89535534
4.82,0.8713928,0.8949504
