t,input,output
4.52,0.7193803,0.5737358
4.5299997,0.7209718,0.5753719
4.54,0.7225634,0.5770087
4.55,0.724155,0.5786461
4.56,0.7257465,0.58028406
4.57,0.7273381,0.58192253
4.58,0.7289296,0.5835615
4.59,0.7305212,0.5852008
4.6,0.7321127,0.58684045
4.61,0.73370427,0.5884804
4.62,0.7352958,0.59012073
4.63,0.7368874,0.5917612
4.64,0.7384789,0.5934018
4.65,0.74007046,0.5950425
4.66,0.74166197,0.5966833
4.67,0.7432536,0.598324
4.68,0.7448451,0.5999647
4.69,0.74643666,0.6016052
4.7,0.74802816,0.60324556
4.71,0.7496198,0.6048857
4.7200003,0.75121135,0.6065256
4.73,0.75280285,0.6081652
4.74,0.75439435,0.60980445
4.75,0.755986,0.6114433
4.76,0.75757754,0.61308163
4.77,0.75916904,0.61471945
4.7799997,0.76076055,0.6163568
4.79,0.76235217,0.6179935
4.8,0.76394373,0.6196295
4.81,0.76553524,0.6212648
4.82,0.76712686,0.62289935
4.83,0.76871836,0.6245332
4.84,0.7703099,0.6261661
4.85,0.7719014,0.6277982
4.86,0.77349305,0.6294294
4.87,0.77508456,0.6310597
4.88,0.7766761,0.632689
4.89,0.7782676,0.6343172
4.9,0.7798592,0.6359445
4.91,0.78145075,0.63757056
4.92,0.7830423,0.63919556
4.93,0.7846338,0.6408194
4.94,0.7862254,0.64244205
4.95,0.78781694,0.6440635
4.96,0.7894085,0.6456836
4.9700003,0.79100007,0.6473025
4.98,0.7925916,0.64892006
4.99,0.79418314,0.6505363
5,0.7957747,0.6521512
5.01,0.79736626,0.6537648
5.02,0.79895777,0.655377
5.03,0.8005494,0.6569878
5.04,0.8021409,0.6585972
5.05,0.80373245,0.6602052
5.06,0.80532396,0.6618117
5.07,0.8069156,0.6634167
5.08,0.8085071,0.66502017
5.09,0.81009865,0.6666223
5.1,0.81169015,0.66822284
5.11,0.8132818,0.66982186
5.12,0.8148733,0.6714194
5.13,0.81646484,0.6730155
5.14,0.81805634,0.67461
5.15,0.81964797,0.6762031
5.16,0.8212395,0.67779464
5.17,0.82283103,0.6793846
5.18,0.82442254,0.6809731
5.19,0.82601416,0.6825601
5.2,0.82760566,0.6841457
5.21,0.8291972,0.6857298
5.22,0.83078873,0.6873125
5.23,0.83238035,0.6888937
5.24,0.83397186,0.6904735
5.25,0.8355634,0.6920518
5.26,0.837155,0.6936287
5.27,0.83874655,0.6952043
5.28,0.8403381,0.6967785
5.29,0.8419296,0.6983513
5.3,0.8435212,0.6999229
5.31,0.84511274,0.70149314
5.32,0.8467043,0.703062
5.33,0.8482958,0.7046297
5.34,0.8498874,0.7061961
5.35,0.85147893,0.70776147
5.36,0.8530705,0.7093256
5.37,0.854662,0.71088856
5.38,0.85625356,0.71245044
5.39,0.8578451,0.7140112
5.4,0.8594367,0.7155709
5.41,0.8610282,0.7171297
5.42,0.86261976,0.7186875
5.43,0.86421126,0.7202444
5.44,0.8658029,0.7218003
5.45,0.8673944,0.7233555
5.46,0.86898595,0.7249097
5.47,0.87057745,0.7264633
5.48,0.8721691,0.72801614
5.49,0.8737606,0.72956824
5.5,0.87535214,0.7311197
5.51,0.87694377,0.73267055
5.52,0.8785353,0.73422086
5.5299997,0.8801268,0.73577064
5.54,0.88171834,0.73731995
5.55,0.88330996,0.73886883
5.56,0.88490146,0.74041724
5.57,0.886493,0.74196535
5.58,0.88808453,0.7435132
5.59,0.88967615,0.7450608
5.6,0.89126766,0.7466082
5.61,0.8928592,0.74815536
5.62,0.8944507,0.7497025
5.63,0.89604235,0.7512495
5.64,0.89763385,0.75279653
5.65,0.8992254,0.75434357
5.66,0.9008169,0.7558907
5.67,0.90240854,0.7574378
5.68,0.90400004,0.7589852
5.69,0.9055916,0.7605328
5.7,0.9071831,0.76208067
5.71,0.90877473,0.7636287
5.7200003,0.9103663,0.7651772
5.73,0.9119578,0.76672596
5.74,0.9135493,0.7682752
5.75,0.9151409,0.76982486
5.76,0.9167325,0.771375
5.77,0.918324,0.7729258
5.7799997,0.9199155,0.7744771
5.79,0.92150706,0.77602905
5.8,0.9230987,0.7775817
5.81,0.9246902,0.779135
5.82,0.92628175,0.78068906
5.83,0.92787325,0.7822439
5.84,0.9294649,0.7837995
5.85,0.9310564,0.785356
5.86,0.93264794,0.7869134
5.87,0.93423945,0.7884717
5.88,0.93583107,0.7900309
5.89,0.9374226,0.7915911
5.9,0.93901414,0.79315233
5.91,0.94060564,0.79471457
5.92,0.94219726,0.7962778
5.93,0.94378877,0.7978422
5.94,0.94538033,0.79940766
5.95,0.94697183,0.8009743
5.96,0.94856346,0.80254203
5.9700003,0.950155,0.804111
5.98,0.9517465,0.80568117
5.99,0.953338,0.8072526
6,0.95492965,0.8088252
6.01,0.9565212,0.81039906
6.02,0.9581127,0.81197417
6.03,0.95970434,0.8135506
6.04,0.96129584,0.81512827
6.05,0.9628874,0.81670725
6.06,0.9644789,0.8182876
6.07,0.96607053,0.8198693
6.08,0.96766204,0.8214522
6.09,0.9692536,0.82303643
6.1,0.9708451,0.8246221
6.11,0.9724367,0.826209
6.12,0.9740282,0.8277973
6.13,0.9756198,0.8293869
6.14,0.9772113,0.83097786
6.15,0.97880286,0.8325702
6.16,0.9803944,0.83416384
6.17,0.981986,0.8357588
6.18,0.9835775,0.83735514
6.19,0.98516905,0.8389528
6.2,0.9867606,0.8405517
6.21,0.9883522,0.8421519
6.22,0.9899437,0.84375334
6.23,0.99153525,0.8453561
6.24,0.9931268,0.8469601
6.25,0.9947184,0.8485653
6.26,0.99630994,0.8501717
6.27,0.99790144,0.85177934
6.28,0.99949306,0.8533882
6.29,0.0010845581,1.2122126
6.3,0.002676144,1.3306767
6.31,0.004267654,1.3594139
6.32,0.0058592395,1.3548064
6.33,0.0074507496,1.337956
6.34,0.009042336,1.316758
6.35,0.010633845,1.294165
6.36,0.012225431,1.2712787
6.37,0.0138169415,1.2485086
6.38,0.015408527,1.2260047
6.39,0.017000036,1.2038206
6.4,0.018591622,1.1819733
6.41,0.020183133,1.1604664
6.42,0.021774719,1.1392987
6.43,0.023366228,1.118467
6.44,0.024957813,1.0979675
6.45,0.026549324,1.0777965
6.46,0.02814091,1.0579499
6.47,0.02973242,1.0384241
6.48,0.031324007,1.0192153
6.49,0.032915514,1.0003198
6.5,0.0345071,0.98173416
6.51,0.03609869,0.96345484
6.52,0.037690196,0.94547856
6.5299997,0.039281707,0.92780197
6.54,0.040873293,0.9104219
6.55,0.04246488,0.8933351
6.56,0.04405639,0.8765385
6.57,0.045647975,0.8600293
6.58,0.047239482,0.8438044
6.59,0.04883107,0.827861
6.6,0.05042258,0.8121962
6.61,0.052014165,0.7968074
6.62,0.053605676,0.7816918
6.63,0.05519726,0.76684666
6.64,0.056788772,0.75226957
6.65,0.058380358,0.7379579
6.66,0.05997187,0.72390914
6.67,0.061563455,0.71012086
6.68,0.063154966,0.69659054
6.69,0.06474655,0.6833159
6.7,0.06633806,0.67029434
6.71,0.06792965,0.65752375
6.7200003,0.06952123,0.64500177
6.73,0.07111274,0.63272613
6.74,0.07270425,0.62069446
6.75,0.07429583,0.60890466
6.76,0.07588742,0.5973544
6.77,0.07747893,0.5860415
